advancedAttributes,capabilities,connectorInfo,dataAccessMode,dataLakeObjectInfo,dataSource,dataStreamType,isEnabled,label,lastAddedRecords,lastProcessedRecords,lastRefreshDate,lastRunStatus,mappings,name,recordId,refreshConfig,sourceFields,status,totalRecords,problemRecordDataLakeObjectName
{},{},{'connectorType': 'IngestApi'},INGEST,"{'capabilities': {}, 'category': 'Engagement', 'dataLakeFieldInfoRepresentation': [{'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'createdat', 'name': 'createdat'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'licensekey', 'name': 'licensekey'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'visitid', 'name': 'visitid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'comments', 'name': 'comments'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'createdby', 'name': 'createdby'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'patientid', 'name': 'patientid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'patientcomment', 'name': 'patientcomment'}, {'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'notedatetime', 'name': 'notedatetime'}, {'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'cdp_sys_PartitionDate', 'name': 'cdp_sys_PartitionDate'}, {'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'updatedatetime', 'name': 'updatedatetime'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'KQ_patientnote_uid', 'name': 'KQ_patientnote_uid'}, {'dataType': 'Text', 'isPrimaryKey': True, 'label': 'patientnote_uid', 'name': 'patientnote_uid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'Data Source', 'name': 'DataSource'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'Data Source Object', 'name': 'DataSourceObject'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'username', 'name': 'username'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'changedby', 'name': 'changedby'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'templateid', 'name': 'templateid'}, {'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'changedat', 'name': 'changedat'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'cdp_sys_SourceVersion', 'name': 'cdp_sys_SourceVersion'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'KQ_patientid', 'name': 'KQ_patientid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'KQ_licensekey', 'name': 'KQ_licensekey'}], 'dataSpaceInfo': [{'label': 'default', 'name': 'default'}], 'eventDateTimeFieldName': 'notedatetime', 'fields': [{'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'createdat', 'name': 'createdat'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'licensekey', 'name': 'licensekey'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'visitid', 'name': 'visitid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'comments', 'name': 'comments'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'createdby', 'name': 'createdby'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'patientid', 'name': 'patientid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'patientcomment', 'name': 'patientcomment'}, {'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'notedatetime', 'name': 'notedatetime'}, {'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'cdp_sys_PartitionDate', 'name': 'cdp_sys_PartitionDate'}, {'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'updatedatetime', 'name': 'updatedatetime'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'KQ_patientnote_uid', 'name': 'KQ_patientnote_uid'}, {'dataType': 'Text', 'isPrimaryKey': True, 'label': 'patientnote_uid', 'name': 'patientnote_uid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'Data Source', 'name': 'DataSource'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'Data Source Object', 'name': 'DataSourceObject'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'username', 'name': 'username'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'changedby', 'name': 'changedby'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'templateid', 'name': 'templateid'}, {'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'changedat', 'name': 'changedat'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'cdp_sys_SourceVersion', 'name': 'cdp_sys_SourceVersion'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'KQ_patientid', 'name': 'KQ_patientid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'KQ_licensekey', 'name': 'KQ_licensekey'}], 'id': '0gOUa00000004d7MAA', 'label': 'AdvancedMD-amd_odbc_api_ehrnotesbyvisit', 'name': 'AdvancedMD_amd_odbc_api_ehrnote_0F24A523__dll', 'status': 'ACTIVE'}",AdvancedMD_cfc08dd0_e6fb_4e80_8791_d415a54d57a4,INGESTAPI,True,AdvancedMD-amd_odbc_api_ehrnotesbyvisit,0.0,0.0,2025-04-01T21:02:23.000Z,SUCCESS,[],AdvancedMD_amd_odbc_api_ehrnotesbyvisit_0F24A523,1dsUa00000003fRIAQ,"{'frequency': {'hours': [], 'refreshDayOfMonth': []}, 'hasHeaders': False, 'isAccelerationEnabled': False, 'refreshMode': 'UPSERT', 'shouldFetchImmediately': False, 'shouldTreatMissingFilesAsFailures': False}","[{'datatype': 'DateTime', 'name': 'changedat'}, {'datatype': 'Text', 'name': 'changedby'}, {'datatype': 'Text', 'name': 'comments'}, {'datatype': 'DateTime', 'name': 'createdat'}, {'datatype': 'Text', 'name': 'createdby'}, {'datatype': 'Text', 'name': 'licensekey'}, {'datatype': 'DateTime', 'name': 'notedatetime'}, {'datatype': 'Text', 'name': 'patientcomment'}, {'datatype': 'Text', 'name': 'patientid'}, {'datatype': 'Text', 'name': 'patientnote_uid'}, {'datatype': 'Text', 'name': 'templateid'}, {'datatype': 'DateTime', 'name': 'updatedatetime'}, {'datatype': 'Text', 'name': 'username'}, {'datatype': 'Text', 'name': 'visitid'}]",ACTIVE,22959.0,
{},{},{'connectorType': 'IngestApi'},INGEST,"{'capabilities': {}, 'category': 'Other', 'dataLakeFieldInfoRepresentation': [{'dataType': 'Text', 'isPrimaryKey': False, 'label': 'patientnoteid', 'name': 'patientnoteid'}, {'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'createdat', 'name': 'createdat'}, {'dataType': 'Number', 'isPrimaryKey': False, 'label': 'pageindex', 'name': 'pageindex'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'licensekey', 'name': 'licensekey'}, {'dataType': 'Number', 'isPrimaryKey': False, 'label': 'templatefid', 'name': 'templatefid'}, {'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'changedat', 'name': 'changedat'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'changedby', 'name': 'changedby'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'Data Source Object', 'name': 'DataSourceObject'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'createdby', 'name': 'createdby'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'pagename', 'name': 'pagename'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'Data Source', 'name': 'DataSource'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'KQ_patientnotepage_uid', 'name': 'KQ_patientnotepage_uid'}, {'dataType': 'Text', 'isPrimaryKey': True, 'label': 'patientnotepage_uid', 'name': 'patientnotepage_uid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'cdp_sys_SourceVersion', 'name': 'cdp_sys_SourceVersion'}], 'dataSpaceInfo': [{'label': 'default', 'name': 'default'}], 'fields': [{'dataType': 'Text', 'isPrimaryKey': False, 'label': 'patientnoteid', 'name': 'patientnoteid'}, {'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'createdat', 'name': 'createdat'}, {'dataType': 'Number', 'isPrimaryKey': False, 'label': 'pageindex', 'name': 'pageindex'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'licensekey', 'name': 'licensekey'}, {'dataType': 'Number', 'isPrimaryKey': False, 'label': 'templatefid', 'name': 'templatefid'}, {'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'changedat', 'name': 'changedat'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'changedby', 'name': 'changedby'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'Data Source Object', 'name': 'DataSourceObject'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'createdby', 'name': 'createdby'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'pagename', 'name': 'pagename'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'Data Source', 'name': 'DataSource'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'KQ_patientnotepage_uid', 'name': 'KQ_patientnotepage_uid'}, {'dataType': 'Text', 'isPrimaryKey': True, 'label': 'patientnotepage_uid', 'name': 'patientnotepage_uid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'cdp_sys_SourceVersion', 'name': 'cdp_sys_SourceVersion'}], 'id': '0gOUa000000029uMAA', 'label': 'AdvancedMD-amd_odbc_api_ehrpatientnotepa', 'name': 'AdvancedMD_amd_odbc_api_ehrpati_EF84F1F0__dll', 'recordModifiedFieldName': 'changedat', 'status': 'ACTIVE'}",AdvancedMD_cfc08dd0_e6fb_4e80_8791_d415a54d57a4,INGESTAPI,True,AdvancedMD-amd_odbc_api_ehrpatientnotepages,0.0,0.0,2025-03-25T21:06:26.000Z,SUCCESS,[],AdvancedMD_amd_odbc_api_ehrpatientnotepages_EF84F1F0,1dsUa00000001H4IAI,"{'frequency': {'hours': [], 'refreshDayOfMonth': []}, 'hasHeaders': False, 'isAccelerationEnabled': False, 'refreshMode': 'UPSERT', 'shouldFetchImmediately': False, 'shouldTreatMissingFilesAsFailures': False}","[{'datatype': 'DateTime', 'name': 'changedat'}, {'datatype': 'Text', 'name': 'changedby'}, {'datatype': 'DateTime', 'name': 'createdat'}, {'datatype': 'Text', 'name': 'createdby'}, {'datatype': 'Text', 'name': 'licensekey'}, {'datatype': 'Number', 'name': 'pageindex'}, {'datatype': 'Text', 'name': 'pagename'}, {'datatype': 'Text', 'name': 'patientnoteid'}, {'datatype': 'Text', 'name': 'patientnotepage_uid'}, {'datatype': 'Number', 'name': 'templatefid'}]",ACTIVE,2005.0,
{},{},{'connectorType': 'IngestApi'},INGEST,"{'capabilities': {}, 'category': 'Other', 'dataLakeFieldInfoRepresentation': [{'dataType': 'Text', 'isPrimaryKey': False, 'label': 'changedby', 'name': 'changedby'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'KQ_patientnotepage_uid', 'name': 'KQ_patientnotepage_uid'}, {'dataType': 'Text', 'isPrimaryKey': True, 'label': 'patientnotepage_uid', 'name': 'patientnotepage_uid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'patientnoteid', 'name': 'patientnoteid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'createdby', 'name': 'createdby'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'templatefid', 'name': 'templatefid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'Data Source Object', 'name': 'DataSourceObject'}, {'dataType': 'Number', 'isPrimaryKey': False, 'label': 'pageindex', 'name': 'pageindex'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'Data Source', 'name': 'DataSource'}, {'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'changedat', 'name': 'changedat'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'pagename', 'name': 'pagename'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'licensekey', 'name': 'licensekey'}, {'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'createdat', 'name': 'createdat'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'cdp_sys_SourceVersion', 'name': 'cdp_sys_SourceVersion'}], 'dataSpaceInfo': [{'label': 'default', 'name': 'default'}], 'fields': [{'dataType': 'Text', 'isPrimaryKey': False, 'label': 'changedby', 'name': 'changedby'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'KQ_patientnotepage_uid', 'name': 'KQ_patientnotepage_uid'}, {'dataType': 'Text', 'isPrimaryKey': True, 'label': 'patientnotepage_uid', 'name': 'patientnotepage_uid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'patientnoteid', 'name': 'patientnoteid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'createdby', 'name': 'createdby'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'templatefid', 'name': 'templatefid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'Data Source Object', 'name': 'DataSourceObject'}, {'dataType': 'Number', 'isPrimaryKey': False, 'label': 'pageindex', 'name': 'pageindex'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'Data Source', 'name': 'DataSource'}, {'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'changedat', 'name': 'changedat'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'pagename', 'name': 'pagename'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'licensekey', 'name': 'licensekey'}, {'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'createdat', 'name': 'createdat'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'cdp_sys_SourceVersion', 'name': 'cdp_sys_SourceVersion'}], 'id': '0gOUa0000000SxBMAU', 'label': 'AdvancedMD-amd_odbc_api_ehrpatientnotepa', 'name': 'AdvancedMD_amd_odbc_api_ehrpati_94FE358B__dll', 'recordModifiedFieldName': 'changedat', 'status': 'ACTIVE'}",AdvancedMD_cfc08dd0_e6fb_4e80_8791_d415a54d57a4,INGESTAPI,True,AdvancedMD-amd_odbc_api_ehrpatientnotepages_v1,0.0,0.0,2024-10-26T15:11:12.000Z,SUCCESS,[],AdvancedMD_amd_odbc_api_ehrpatientnotepages_v1_94FE358B,1dsUa0000000P1dIAE,"{'frequency': {'hours': [], 'refreshDayOfMonth': []}, 'hasHeaders': False, 'isAccelerationEnabled': False, 'refreshMode': 'UPSERT', 'shouldFetchImmediately': False, 'shouldTreatMissingFilesAsFailures': False}","[{'datatype': 'DateTime', 'name': 'changedat'}, {'datatype': 'Text', 'name': 'changedby'}, {'datatype': 'DateTime', 'name': 'createdat'}, {'datatype': 'Text', 'name': 'createdby'}, {'datatype': 'Text', 'name': 'licensekey'}, {'datatype': 'Number', 'name': 'pageindex'}, {'datatype': 'Text', 'name': 'pagename'}, {'datatype': 'Text', 'name': 'patientnoteid'}, {'datatype': 'Text', 'name': 'patientnotepage_uid'}, {'datatype': 'Text', 'name': 'templatefid'}]",ACTIVE,0.0,PR_AdvancedMD_amd_odbc_api_ehrpatientnot__dll
{},{},{'connectorType': 'IngestApi'},INGEST,"{'capabilities': {}, 'category': 'Engagement', 'dataLakeFieldInfoRepresentation': [{'dataType': 'Text', 'isPrimaryKey': False, 'label': 'templatetypeid', 'name': 'templatetypeid'}, {'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'createdat', 'name': 'createdat'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'confidential', 'name': 'confidential'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'changedby', 'name': 'changedby'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'createdby', 'name': 'createdby'}, {'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'notedatetime', 'name': 'notedatetime'}, {'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'cdp_sys_PartitionDate', 'name': 'cdp_sys_PartitionDate'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'reviewedbyuser', 'name': 'reviewedbyuser'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'minutes', 'name': 'minutes'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'comments', 'name': 'comments'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'patientcomment', 'name': 'patientcomment'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'categoryid', 'name': 'categoryid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'templateid', 'name': 'templateid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'printedat', 'name': 'printedat'}, {'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'changedat', 'name': 'changedat'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'KQ_patientnote_uid', 'name': 'KQ_patientnote_uid'}, {'dataType': 'Text', 'isPrimaryKey': True, 'label': 'patientnote_uid', 'name': 'patientnote_uid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'departmentid', 'name': 'departmentid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'profileid', 'name': 'profileid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'Data Source Object', 'name': 'DataSourceObject'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'username', 'name': 'username'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'holdflag', 'name': 'holdflag'}, {'dataType': 'Number', 'isPrimaryKey': False, 'label': 'licensekey', 'name': 'licensekey'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'patientid', 'name': 'patientid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'templatename', 'name': 'templatename'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'Data Source', 'name': 'DataSource'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'assistantflag', 'name': 'assistantflag'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'clinicalsummaryflag', 'name': 'clinicalsummaryflag'}, {'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'updatedatetime', 'name': 'updatedatetime'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'priorityflag', 'name': 'priorityflag'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'signedbyuser', 'name': 'signedbyuser'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'cdp_sys_SourceVersion', 'name': 'cdp_sys_SourceVersion'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'KQ_patientid', 'name': 'KQ_patientid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'KQ_licensekey', 'name': 'KQ_licensekey'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'KQ_templateid', 'name': 'KQ_templateid'}], 'dataSpaceInfo': [{'label': 'default', 'name': 'default'}], 'eventDateTimeFieldName': 'notedatetime', 'fields': [{'dataType': 'Text', 'isPrimaryKey': False, 'label': 'templatetypeid', 'name': 'templatetypeid'}, {'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'createdat', 'name': 'createdat'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'confidential', 'name': 'confidential'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'changedby', 'name': 'changedby'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'createdby', 'name': 'createdby'}, {'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'notedatetime', 'name': 'notedatetime'}, {'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'cdp_sys_PartitionDate', 'name': 'cdp_sys_PartitionDate'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'reviewedbyuser', 'name': 'reviewedbyuser'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'minutes', 'name': 'minutes'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'comments', 'name': 'comments'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'patientcomment', 'name': 'patientcomment'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'categoryid', 'name': 'categoryid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'templateid', 'name': 'templateid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'printedat', 'name': 'printedat'}, {'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'changedat', 'name': 'changedat'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'KQ_patientnote_uid', 'name': 'KQ_patientnote_uid'}, {'dataType': 'Text', 'isPrimaryKey': True, 'label': 'patientnote_uid', 'name': 'patientnote_uid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'departmentid', 'name': 'departmentid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'profileid', 'name': 'profileid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'Data Source Object', 'name': 'DataSourceObject'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'username', 'name': 'username'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'holdflag', 'name': 'holdflag'}, {'dataType': 'Number', 'isPrimaryKey': False, 'label': 'licensekey', 'name': 'licensekey'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'patientid', 'name': 'patientid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'templatename', 'name': 'templatename'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'Data Source', 'name': 'DataSource'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'assistantflag', 'name': 'assistantflag'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'clinicalsummaryflag', 'name': 'clinicalsummaryflag'}, {'dataType': 'DateTime', 'isPrimaryKey': False, 'label': 'updatedatetime', 'name': 'updatedatetime'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'priorityflag', 'name': 'priorityflag'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'signedbyuser', 'name': 'signedbyuser'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'cdp_sys_SourceVersion', 'name': 'cdp_sys_SourceVersion'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'KQ_patientid', 'name': 'KQ_patientid'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'KQ_licensekey', 'name': 'KQ_licensekey'}, {'dataType': 'Text', 'isPrimaryKey': False, 'label': 'KQ_templateid', 'name': 'KQ_templateid'}], 'id': '0gOUa00000004ejMAA', 'label': 'AdvancedMD-amd_odbc_api_ehrpatientnotes', 'name': 'AdvancedMD_amd_odbc_api_ehrpati_0F2866D3__dll', 'status': 'ACTIVE'}",AdvancedMD_cfc08dd0_e6fb_4e80_8791_d415a54d57a4,INGESTAPI,True,AdvancedMD-amd_odbc_api_ehrpatientnotes,0.0,0.0,2025-04-01T22:42:48.000Z,SUCCESS,[],AdvancedMD_amd_odbc_api_ehrpatientnotes_0F2866D3,1dsUa00000003h3IAA,"{'frequency': {'hours': [], 'refreshDayOfMonth': []}, 'hasHeaders': False, 'isAccelerationEnabled': False, 'refreshMode': 'UPSERT', 'shouldFetchImmediately': False, 'shouldTreatMissingFilesAsFailures': False}","[{'datatype': 'Text', 'name': 'assistantflag'}, {'datatype': 'Text', 'name': 'categoryid'}, {'datatype': 'DateTime', 'name': 'changedat'}, {'datatype': 'Text', 'name': 'changedby'}, {'datatype': 'Text', 'name': 'clinicalsummaryflag'}, {'datatype': 'Text', 'name': 'comments'}, {'datatype': 'Text', 'name': 'confidential'}, {'datatype': 'DateTime', 'name': 'createdat'}, {'datatype': 'Text', 'name': 'createdby'}, {'datatype': 'Text', 'name': 'departmentid'}, {'datatype': 'Text', 'name': 'holdflag'}, {'datatype': 'Number', 'name': 'licensekey'}, {'datatype': 'Text', 'name': 'minutes'}, {'datatype': 'DateTime', 'name': 'notedatetime'}, {'datatype': 'Text', 'name': 'patientcomment'}, {'datatype': 'Text', 'name': 'patientid'}, {'datatype': 'Text', 'name': 'patientnote_uid'}, {'datatype': 'Text', 'name': 'printedat'}, {'datatype': 'Text', 'name': 'priorityflag'}, {'datatype': 'Text', 'name': 'profileid'}, {'datatype': 'Text', 'name': 'reviewedbyuser'}, {'datatype': 'Text', 'name': 'signedbyuser'}, {'datatype': 'Text', 'name': 'templateid'}, {'datatype': 'Text', 'name': 'templatename'}, {'datatype': 'Text', 'name': 'templatetypeid'}, {'datatype': 'DateTime', 'name': 'updatedatetime'}, {'datatype': 'Text', 'name': 'username'}]",ACTIVE,25502.0,
